po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,lead_time_days,total_cost,negotiated_total_cost,cost_savings,defect_rate,status_score,status_risk,compliance_score,compliance_risk,risk_score,risk_level
po-00538,epsilon_group,2023-06-04,2023-06-06,office supplies,delivered,776,24.22,22.53,27.0,yes,2,18794.719999999998,17483.280000000002,1311.439999999995,3.479381443298969,1.0,0.0,1,0,1.5438144329896908,Low
po-00539,delta_logistics,2022-11-13,2022-11-24,electronics,delivered,903,95.55,92.45,149.0,no,11,86281.65,83482.35,2799.2999999999884,16.500553709856035,1.0,0.0,0,100,27.70016611295681,High
po-00540,epsilon_group,2023-11-14,2023-11-26,electronics,delivered,100,98.4,85.76,3.0,yes,12,9840.0,8576.0,1264.0,3.0,1.0,0.0,1,0,3.9,Low
po-00541,epsilon_group,2023-02-23,2023-03-08,office supplies,delivered,1738,67.91,61.15,0.0,yes,13,118027.57999999999,106278.7,11748.87999999999,0.0,1.0,0.0,1,0,3.25,Low
po-00542,delta_logistics,2022-12-01,2022-12-14,packaging,delivered,1771,67.57,61.48,280.0,no,13,119666.46999999999,108881.07999999999,10785.39,15.810276679841898,1.0,0.0,0,100,27.99308300395257,High
po-00543,epsilon_group,2023-02-17,2023-02-23,electronics,delivered,624,74.39,66.3,18.0,no,6,46419.36,41371.2,5048.1600000000035,2.8846153846153846,1.0,0.0,0,100,22.365384615384617,Medium
po-00544,alpha_inc,2023-12-15,2023-12-31,packaging,partially delivered,1263,28.75,27.1,26.0,yes,16,36311.25,34227.3,2083.949999999997,2.058590657165479,0.5,50.0,1,0,17.117577197149643,Medium
po-00545,gamma_co,2022-10-30,2022-11-16,electronics,cancelled,1198,96.45,90.09,0.0,yes,17,115547.1,107927.82,7619.279999999999,0.0,0.0,100.0,1,0,29.25,High
po-00546,epsilon_group,2023-07-22,2023-07-25,raw materials,delivered,199,51.98,45.64,0.0,no,3,10344.019999999999,9082.36,1261.659999999998,0.0,1.0,0.0,0,100,20.75,Medium
po-00547,epsilon_group,2022-05-11,2022-05-14,mro,pending,363,45.37,38.73,0.0,yes,3,16469.309999999998,14058.989999999998,2410.3199999999997,0.0,0.3,70.0,1,0,18.25,Medium
po-00548,alpha_inc,2022-07-16,2022-07-22,office supplies,delivered,619,58.4,51.04,0.0,yes,6,36149.6,31593.76,4555.84,0.0,1.0,0.0,1,0,1.5,Low
po-00549,alpha_inc,2023-03-07,2023-03-18,mro,delivered,1415,15.22,13.56,30.0,yes,11,21536.3,19187.4,2348.899999999998,2.1201413427561837,1.0,0.0,1,0,3.386042402826855,Low
po-00550,beta_supplies,2023-11-12,2023-11-23,packaging,delivered,354,27.71,23.87,39.0,no,11,9809.34,8449.98,1359.3600000000006,11.016949152542372,1.0,0.0,0,100,26.055084745762713,High
po-00551,gamma_co,2023-01-24,2023-02-03,mro,delivered,1765,81.01,78.43,78.0,yes,10,142982.65000000002,138428.95,4553.700000000012,4.419263456090651,1.0,0.0,1,0,3.8257790368271953,Low
po-00552,beta_supplies,2023-11-25,2023-12-09,mro,delivered,731,19.37,17.3,69.0,no,14,14159.470000000001,12646.300000000001,1513.17,9.439124487004104,1.0,0.0,0,100,26.33173734610123,High
po-00553,epsilon_group,2022-06-28,2022-07-13,mro,delivered,887,65.89,59.67,29.0,yes,15,58444.43,52927.29,5517.139999999999,3.269447576099211,1.0,0.0,1,0,4.730834272829763,Low
po-00554,alpha_inc,2023-09-23,2023-09-25,mro,delivered,1856,35.29,32.41,26.0,yes,2,65498.24,60152.95999999999,5345.280000000006,1.4008620689655173,1.0,0.0,1,0,0.9202586206896552,Low
po-00555,epsilon_group,2023-08-06,2023-08-18,office supplies,delivered,1127,49.32,46.49,30.0,yes,12,55583.64,52394.23,3189.409999999996,2.6619343389529724,1.0,0.0,1,0,3.7985803016858917,Low
po-00556,delta_logistics,2022-11-05,2022-11-19,raw materials,delivered,1052,37.78,32.6,162.0,yes,14,39744.56,34295.200000000004,5449.359999999993,15.399239543726237,1.0,0.0,1,0,8.11977186311787,Low
po-00557,gamma_co,2023-02-20,2023-02-22,raw materials,delivered,493,44.74,41.44,24.0,no,2,22056.82,20429.92,1626.9000000000015,4.86815415821501,1.0,0.0,0,100,21.960446247464503,Medium
po-00558,delta_logistics,2023-07-16,2023-07-29,mro,partially delivered,662,81.44,71.33,87.0,yes,13,53913.28,47220.46,6692.82,13.141993957703926,0.5,50.0,1,0,19.692598187311177,Medium
po-00559,alpha_inc,2022-01-01,2022-01-07,raw materials,delivered,1042,36.74,35.78,33.0,yes,6,38283.08,37282.76,1000.3199999999997,3.166986564299424,1.0,0.0,1,0,2.450095969289827,Low
po-00560,alpha_inc,2022-11-08,2022-02-13,raw materials,delivered,313,64.03,57.74,1.0,yes,-268,20041.39,18072.62,1968.7700000000004,0.3194888178913738,1.0,0.0,1,0,-66.90415335463258,
po-00561,alpha_inc,2022-10-21,2022-11-10,office supplies,delivered,1126,55.22,50.38,0.0,yes,20,62177.72,56727.880000000005,5449.8399999999965,0.0,1.0,0.0,1,0,5.0,Low
po-00562,gamma_co,2022-08-04,2022-08-19,mro,delivered,1645,72.17,64.0,79.0,yes,15,118719.65000000001,105280.0,13439.650000000009,4.802431610942249,1.0,0.0,1,0,5.1907294832826745,Low
po-00563,beta_supplies,2023-03-17,2023-03-20,packaging,delivered,1053,100.92,92.35,104.0,yes,3,106268.76,97244.54999999999,9024.210000000006,9.876543209876543,1.0,0.0,1,0,3.712962962962963,Low
po-00564,epsilon_group,2023-08-17,2023-08-29,mro,delivered,1693,83.14,73.3,62.0,yes,12,140756.02,124096.9,16659.119999999995,3.662138216184288,1.0,0.0,1,0,4.0986414648552865,Low
po-00565,epsilon_group,2023-09-14,2023-10-03,raw materials,pending,54,32.28,28.65,3.0,yes,19,1743.1200000000001,1547.1,196.0200000000002,5.555555555555555,0.3,70.0,1,0,23.916666666666664,Medium
po-00566,epsilon_group,2023-11-02,2023-11-07,packaging,delivered,1176,14.22,12.21,33.0,yes,5,16722.72,14358.960000000001,2363.76,2.806122448979592,1.0,0.0,1,0,2.0918367346938775,Low
po-00567,epsilon_group,2022-11-26,2022-12-08,raw materials,delivered,1269,35.28,33.7,35.0,yes,12,44770.32,42765.3,2005.0199999999968,2.7580772261623325,1.0,0.0,1,0,3.8274231678487,Low
po-00568,epsilon_group,2023-04-22,2023-04-25,raw materials,delivered,823,68.32,64.46,19.0,yes,3,56227.35999999999,53050.579999999994,3176.779999999999,2.3086269744835968,1.0,0.0,1,0,1.442588092345079,Low
po-00569,beta_supplies,2023-03-29,2023-04-15,electronics,delivered,926,15.65,13.49,94.0,no,17,14491.9,12491.74,2000.1599999999999,10.151187904967603,1.0,0.0,0,100,27.29535637149028,High
po-00570,delta_logistics,2023-03-29,2023-04-09,electronics,cancelled,1041,58.5,52.54,170.0,no,11,60898.5,54694.14,6204.360000000001,16.330451488952928,0.0,100.0,0,100,52.649135446685875,High
po-00571,gamma_co,2023-11-23,2023-12-01,electronics,pending,933,70.72,65.47,42.0,yes,8,65981.76,61083.51,4898.249999999993,4.501607717041801,0.3,70.0,1,0,20.85048231511254,Medium
po-00572,delta_logistics,2022-08-07,2022-02-13,raw materials,delivered,1423,41.48,40.9,199.0,yes,-175,59026.03999999999,58200.7,825.3399999999965,13.984539704848912,1.0,0.0,1,0,-39.554638088545325,
po-00573,delta_logistics,2023-06-08,2023-06-14,mro,delivered,96,86.13,80.32,12.0,no,6,8268.48,7710.719999999999,557.7600000000002,12.5,1.0,0.0,0,100,25.25,High
po-00574,epsilon_group,2023-04-30,2023-05-13,mro,delivered,916,21.06,19.53,25.0,yes,13,19290.96,17889.48,1401.4799999999996,2.7292576419213974,1.0,0.0,1,0,4.068777292576419,Low
po-00575,epsilon_group,2022-06-23,2022-02-13,raw materials,delivered,872,17.18,16.63,20.0,yes,-130,14980.96,14501.359999999999,479.60000000000036,2.293577981651376,1.0,0.0,1,0,-31.81192660550459,
po-00576,beta_supplies,2023-11-06,2023-11-15,electronics,delivered,985,83.85,80.88,0.0,no,9,82592.25,79666.79999999999,2925.4500000000116,0.0,1.0,0.0,0,100,22.25,Medium
po-00577,gamma_co,2022-03-28,2022-04-04,raw materials,delivered,1893,55.14,50.1,98.0,yes,7,104380.02,94839.3,9540.720000000001,5.176967776016904,1.0,0.0,1,0,3.3030903328050716,Low
po-00578,alpha_inc,2022-10-18,2022-02-13,mro,delivered,705,75.19,69.55,19.0,yes,-247,53008.95,49032.75,3976.199999999997,2.6950354609929077,1.0,0.0,1,0,-60.941489361702125,
po-00579,delta_logistics,2023-06-12,2023-06-28,mro,delivered,318,53.31,51.78,0.0,no,16,16952.58,16466.04,486.5400000000009,0.0,1.0,0.0,0,100,24.0,Medium
po-00580,alpha_inc,2023-11-11,2023-11-16,office supplies,pending,419,35.72,32.74,7.0,yes,5,14966.68,13718.060000000001,1248.619999999999,1.6706443914081146,0.3,70.0,1,0,19.251193317422434,Medium
po-00581,gamma_co,2023-10-11,2023-10-26,mro,delivered,685,92.51,90.05,38.0,yes,15,63369.350000000006,61684.25,1685.1000000000058,5.547445255474453,1.0,0.0,1,0,5.414233576642336,Low
po-00582,delta_logistics,2023-09-27,2023-10-12,office supplies,partially delivered,1179,90.14,82.63,194.0,yes,15,106275.06,97420.76999999999,8854.290000000008,16.45462256149279,0.5,50.0,1,0,21.186386768447836,Medium
po-00583,alpha_inc,2022-12-10,2022-02-13,raw materials,delivered,1743,76.51,65.88,40.0,yes,-300,133356.93000000002,114828.84,18528.090000000026,2.2948938611589216,1.0,0.0,1,0,-74.31153184165233,
po-00584,alpha_inc,2022-04-06,2022-04-17,mro,delivered,1732,35.01,34.18,40.0,yes,11,60637.32,59199.76,1437.5599999999977,2.3094688221709005,1.0,0.0,1,0,3.44284064665127,Low
po-00585,beta_supplies,2022-08-29,2022-09-01,office supplies,delivered,706,65.33,62.06,60.0,no,3,46122.979999999996,43814.36,2308.6199999999953,8.498583569405099,1.0,0.0,0,100,23.29957507082153,Medium
po-00586,gamma_co,2023-11-20,2023-11-30,mro,cancelled,169,47.16,43.4,0.0,yes,10,7970.039999999999,7334.599999999999,635.4399999999996,0.0,0.0,100.0,1,0,27.5,High
po-00587,gamma_co,2022-11-14,2022-11-20,office supplies,pending,880,19.15,18.69,0.0,no,6,16852.0,16447.2,404.7999999999993,0.0,0.3,70.0,0,100,39.0,High
po-00588,gamma_co,2022-08-19,2022-08-25,mro,delivered,1860,95.8,92.17,105.0,no,6,178188.0,171436.2,6751.799999999988,5.64516129032258,1.0,0.0,0,100,23.193548387096776,Medium
po-00589,delta_logistics,2022-07-23,2022-08-09,mro,delivered,1677,22.98,21.71,246.0,yes,17,38537.46,36407.67,2129.790000000001,14.669051878354203,1.0,0.0,1,0,8.65071556350626,Low
po-00590,beta_supplies,2022-05-31,2022-06-07,packaging,partially delivered,1131,97.43,91.28,103.0,yes,7,110193.33,103237.68000000001,6955.649999999994,9.106984969053935,0.5,50.0,1,0,16.98209549071618,Medium
po-00591,epsilon_group,2022-01-26,2022-02-03,raw materials,cancelled,1419,50.14,43.46,0.0,yes,8,71148.66,61669.74,9478.920000000006,0.0,0.0,100.0,1,0,27.0,High
po-00592,delta_logistics,2022-02-17,2022-02-18,raw materials,pending,790,26.8,25.62,115.0,yes,1,21172.0,20239.8,932.2000000000007,14.556962025316455,0.3,70.0,1,0,22.117088607594937,Medium
po-00593,gamma_co,2022-09-08,2022-09-27,mro,pending,1547,61.12,53.43,77.0,yes,19,94552.64,82656.21,11896.429999999993,4.97737556561086,0.3,70.0,1,0,23.74321266968326,Medium
po-00594,delta_logistics,2023-05-02,2023-05-20,office supplies,cancelled,166,95.65,94.48,23.0,yes,18,15877.900000000001,15683.68,194.22000000000116,13.855421686746988,0.0,100.0,1,0,33.6566265060241,High
po-00595,alpha_inc,2023-09-18,2023-09-21,electronics,delivered,1903,83.49,82.33,43.0,yes,3,158881.47,156673.99,2207.4800000000105,2.2595901208617972,1.0,0.0,1,0,1.4278770362585391,Low
po-00596,delta_logistics,2022-03-16,2022-03-29,office supplies,partially delivered,840,83.42,80.35,153.0,yes,13,70072.8,67494.0,2578.800000000003,18.21428571428571,0.5,50.0,1,0,21.214285714285715,Medium
po-00597,delta_logistics,2023-04-12,2022-02-13,mro,delivered,1200,74.49,64.63,161.0,yes,-423,89388.0,77556.0,11832.0,13.416666666666666,1.0,0.0,1,0,-101.725,
po-00598,gamma_co,2023-03-01,2023-03-18,raw materials,delivered,1466,77.37,70.35,72.0,yes,17,113424.42000000001,103133.09999999999,10291.320000000022,4.911323328785812,1.0,0.0,1,0,5.723396998635744,Low
po-00599,alpha_inc,2023-10-07,2023-10-21,office supplies,delivered,1981,95.5,94.39,49.0,yes,14,189185.5,186986.59,2198.9100000000035,2.4734982332155475,1.0,0.0,1,0,4.242049469964664,Low
po-00600,gamma_co,2023-08-13,2023-08-16,packaging,delivered,1062,35.55,32.38,0.0,yes,3,37754.1,34387.560000000005,3366.5399999999936,0.0,1.0,0.0,1,0,0.75,Low
po-00601,alpha_inc,2022-07-19,2022-07-30,mro,delivered,1714,55.67,55.09,42.0,yes,11,95418.38,94424.26000000001,994.1199999999953,2.4504084014002334,1.0,0.0,1,0,3.48512252042007,Low
po-00602,alpha_inc,2023-12-15,2023-12-30,office supplies,delivered,1131,33.35,31.28,23.0,yes,15,37718.85,35377.68,2341.1699999999983,2.033598585322723,1.0,0.0,1,0,4.360079575596817,Low
po-00603,alpha_inc,2023-01-29,2023-02-15,office supplies,delivered,683,104.82,101.34,0.0,yes,17,71592.06,69215.22,2376.8399999999965,0.0,1.0,0.0,1,0,4.25,Low
po-00604,gamma_co,2023-05-22,2023-06-09,packaging,partially delivered,562,102.56,90.88,38.0,yes,18,57638.72,51074.56,6564.1600000000035,6.761565836298933,0.5,50.0,1,0,19.02846975088968,Medium
po-00605,alpha_inc,2023-02-14,2023-02-20,electronics,delivered,1824,14.43,14.11,36.0,yes,6,26320.32,25736.64,583.6800000000003,1.9736842105263157,1.0,0.0,1,0,2.0921052631578947,Low
po-00606,beta_supplies,2022-09-07,2022-09-12,electronics,partially delivered,851,76.44,74.76,91.0,yes,5,65050.439999999995,63620.76,1429.679999999993,10.693301997649824,0.5,50.0,1,0,16.957990599294945,Medium
po-00607,beta_supplies,2022-06-01,2022-06-03,office supplies,delivered,1169,95.6,82.16,103.0,yes,2,111756.4,96045.04,15711.36,8.810949529512403,1.0,0.0,1,0,3.1432848588537206,Low
po-00608,epsilon_group,2023-11-03,2023-11-20,mro,delivered,1711,29.14,26.35,48.0,yes,17,49858.54,45084.850000000006,4773.689999999995,2.805376972530684,1.0,0.0,1,0,5.091613091759205,Low
po-00609,beta_supplies,2023-12-06,2023-12-12,packaging,pending,1191,68.14,61.71,112.0,yes,6,81154.74,73496.61,7658.130000000005,9.403862300587742,0.3,70.0,1,0,21.821158690176322,Medium
po-00610,epsilon_group,2022-01-06,2022-01-14,electronics,delivered,609,92.39,82.75,29.0,yes,8,56265.51,50394.75,5870.760000000002,4.761904761904762,1.0,0.0,1,0,3.428571428571429,Low
po-00611,beta_supplies,2022-04-20,2022-05-07,office supplies,delivered,1674,13.25,11.77,181.0,yes,17,22180.5,19702.98,2477.5200000000004,10.81242532855436,1.0,0.0,1,0,7.493727598566307,Low
po-00612,gamma_co,2023-03-12,2023-03-15,mro,delivered,537,77.86,71.18,20.0,yes,3,41810.82,38223.66,3587.159999999996,3.7243947858473,1.0,0.0,1,0,1.8673184357541899,Low
po-00613,epsilon_group,2022-08-13,2022-08-31,electronics,delivered,1310,38.05,37.0,45.0,yes,18,49845.49999999999,48470.0,1375.4999999999927,3.435114503816794,1.0,0.0,1,0,5.530534351145038,Low
po-00614,delta_logistics,2022-06-30,2022-07-10,raw materials,delivered,1958,95.53,91.72,308.0,yes,10,187047.74,179587.76,7459.979999999981,15.730337078651685,1.0,0.0,1,0,7.219101123595506,Low
po-00615,delta_logistics,2023-12-14,2023-12-17,office supplies,delivered,946,108.6,101.78,146.0,yes,3,102735.59999999999,96283.88,6451.719999999987,15.433403805496829,1.0,0.0,1,0,5.380021141649048,Low
po-00616,beta_supplies,2023-06-15,2023-06-21,packaging,partially delivered,1345,103.06,95.14,0.0,yes,6,138615.7,127963.3,10652.400000000009,0.0,0.5,50.0,1,0,14.0,Medium
po-00617,delta_logistics,2023-04-21,2023-05-10,mro,delivered,1262,56.63,51.46,0.0,no,19,71467.06,64942.520000000004,6524.539999999994,0.0,1.0,0.0,0,100,24.75,Medium
po-00618,beta_supplies,2022-02-21,2022-03-13,office supplies,pending,753,88.02,79.92,75.0,yes,20,66279.06,60179.76,6099.299999999996,9.9601593625498,0.3,70.0,1,0,25.48804780876494,High
po-00619,beta_supplies,2023-07-25,2023-08-14,electronics,delivered,1520,93.75,81.63,149.0,yes,20,142500.0,124077.59999999999,18422.40000000001,9.802631578947368,1.0,0.0,1,0,7.940789473684211,Low
po-00620,delta_logistics,2022-09-13,2022-10-02,office supplies,delivered,630,40.27,37.54,76.0,yes,19,25370.100000000002,23650.2,1719.9000000000015,12.063492063492063,1.0,0.0,1,0,8.369047619047619,Low
po-00621,delta_logistics,2022-05-05,2022-05-06,office supplies,delivered,839,86.29,82.51,110.0,yes,1,72397.31000000001,69225.89,3171.420000000013,13.110846245530395,1.0,0.0,1,0,4.183253873659118,Low
po-00622,alpha_inc,2023-04-13,2023-05-02,electronics,delivered,910,14.33,14.07,27.0,yes,19,13040.3,12803.7,236.59999999999854,2.9670329670329667,1.0,0.0,1,0,5.64010989010989,Low
po-00623,epsilon_group,2022-05-17,2022-05-24,raw materials,delivered,296,64.94,63.61,0.0,yes,7,19222.239999999998,18828.56,393.67999999999665,0.0,1.0,0.0,1,0,1.75,Low
po-00624,beta_supplies,2023-04-21,2023-05-05,mro,delivered,1149,33.0,30.65,141.0,yes,14,37917.0,35216.85,2700.1500000000015,12.27154046997389,1.0,0.0,1,0,7.181462140992167,Low
po-00625,delta_logistics,2023-11-15,2023-11-16,electronics,delivered,203,23.14,20.0,0.0,no,1,4697.42,4060.0,637.4200000000001,0.0,1.0,0.0,0,100,20.25,Medium
po-00626,epsilon_group,2023-06-28,2023-07-16,office supplies,delivered,1729,18.36,16.34,47.0,yes,18,31744.44,28251.86,3492.579999999998,2.7183342972816655,1.0,0.0,1,0,5.3155002891845,Low
po-00627,delta_logistics,2023-07-27,2023-08-06,office supplies,delivered,1508,79.21,73.27,226.0,yes,10,119448.68,110491.15999999999,8957.520000000004,14.986737400530503,1.0,0.0,1,0,6.99602122015915,Low
po-00628,delta_logistics,2023-09-02,2023-09-15,packaging,partially delivered,1046,44.65,40.1,165.0,no,13,46703.9,41944.6,4759.300000000003,15.77437858508604,0.5,50.0,0,100,40.48231357552581,High
po-00629,alpha_inc,2022-11-21,2022-11-24,office supplies,delivered,1159,78.99,71.69,14.0,yes,3,91549.40999999999,83088.70999999999,8460.699999999997,1.2079378774805867,1.0,0.0,1,0,1.112381363244176,Low
po-00630,beta_supplies,2023-03-30,2023-04-05,electronics,delivered,746,16.99,15.35,69.0,no,6,12674.539999999999,11451.1,1223.4399999999987,9.249329758713138,1.0,0.0,0,100,24.274798927613944,Medium
po-00631,beta_supplies,2023-09-20,2023-10-06,packaging,delivered,1358,42.21,38.75,128.0,yes,16,57321.18,52622.5,4698.68,9.425625920471282,1.0,0.0,1,0,6.827687776141385,Low
po-00632,gamma_co,2023-06-01,2023-06-12,office supplies,delivered,1293,63.53,59.42,79.0,yes,11,82144.29000000001,76830.06,5314.2300000000105,6.109822119102862,1.0,0.0,1,0,4.582946635730859,Low
po-00633,alpha_inc,2023-03-13,2023-03-24,electronics,delivered,1142,86.85,74.28,30.0,yes,11,99182.7,84827.76,14354.940000000002,2.626970227670753,1.0,0.0,1,0,3.5380910683012257,Low
po-00634,epsilon_group,2023-07-16,2023-07-27,mro,delivered,1120,42.17,37.47,33.0,yes,11,47230.4,41966.4,5264.0,2.946428571428571,1.0,0.0,1,0,3.633928571428571,Low
po-00635,alpha_inc,2023-04-02,2023-04-14,mro,delivered,1058,71.3,62.04,0.0,yes,12,75435.4,65638.31999999999,9797.080000000002,0.0,1.0,0.0,1,0,3.0,Low
po-00636,epsilon_group,2022-06-12,2022-02-13,office supplies,delivered,143,91.98,86.02,5.0,yes,-119,13153.140000000001,12300.859999999999,852.2800000000025,3.4965034965034967,1.0,0.0,1,0,-28.70104895104895,
po-00637,beta_supplies,2023-05-02,2023-05-14,mro,delivered,1823,70.66,66.92,202.0,yes,12,128813.18,121995.16,6818.0199999999895,11.080636313768514,1.0,0.0,1,0,6.324190894130554,Low
po-00638,gamma_co,2023-04-06,2023-04-10,office supplies,delivered,1007,33.29,28.48,49.0,yes,4,33523.03,28679.36,4843.669999999998,4.865938430983118,1.0,0.0,1,0,2.4597815292949354,Low
po-00639,gamma_co,2022-09-23,2022-10-08,packaging,delivered,1061,12.68,12.36,56.0,no,15,13453.48,13113.96,339.52000000000044,5.27803958529689,1.0,0.0,0,100,25.333411875589068,High
po-00640,beta_supplies,2022-09-11,2022-09-26,mro,pending,502,91.84,82.33,0.0,yes,15,46103.68,41329.659999999996,4774.020000000004,0.0,0.3,70.0,1,0,21.25,Medium
po-00641,delta_logistics,2023-10-15,2023-10-19,packaging,delivered,1277,13.17,11.63,199.0,no,4,16818.09,14851.51,1966.58,15.58339859044636,1.0,0.0,0,100,25.67501957713391,High
po-00642,alpha_inc,2022-10-11,2022-10-24,packaging,delivered,961,92.72,88.49,22.0,yes,13,89103.92,85038.89,4065.029999999999,2.2892819979188346,1.0,0.0,1,0,3.9367845993756503,Low
po-00643,gamma_co,2023-06-18,2023-07-02,packaging,delivered,267,62.5,61.18,17.0,yes,14,16687.5,16335.06,352.4400000000005,6.367041198501873,1.0,0.0,1,0,5.410112359550562,Low
po-00644,delta_logistics,2023-05-12,2023-05-18,raw materials,cancelled,523,102.08,99.59,0.0,yes,6,53387.84,52085.57,1302.2699999999968,0.0,0.0,100.0,1,0,26.5,High
po-00645,epsilon_group,2023-10-04,2023-10-23,electronics,pending,481,90.49,77.17,0.0,yes,19,43525.689999999995,37118.770000000004,6406.919999999991,0.0,0.3,70.0,1,0,22.25,Medium
po-00646,gamma_co,2022-09-02,2022-09-09,office supplies,delivered,390,103.81,100.12,20.0,yes,7,40485.9,39046.8,1439.0999999999985,5.128205128205128,1.0,0.0,1,0,3.2884615384615383,Low
po-00647,epsilon_group,2022-10-09,2022-10-25,packaging,delivered,600,43.43,38.76,22.0,yes,16,26058.0,23256.0,2802.0,3.6666666666666665,1.0,0.0,1,0,5.1,Low
po-00648,delta_logistics,2023-03-27,2022-02-13,office supplies,delivered,1685,84.58,75.21,253.0,no,-407,142517.3,126728.84999999999,15788.449999999997,15.014836795252226,1.0,0.0,0,100,-77.24554896142433,
po-00649,epsilon_group,2022-03-21,2022-03-31,packaging,cancelled,1362,46.64,42.85,33.0,yes,10,63523.68,58361.700000000004,5161.979999999996,2.4229074889867843,0.0,100.0,1,0,28.226872246696036,High
po-00650,delta_logistics,2024-01-01,2024-01-04,electronics,pending,1327,59.57,56.44,169.0,yes,3,79049.39,74895.87999999999,4153.510000000009,12.735493594574226,0.3,70.0,1,0,22.070648078372265,Medium
po-00651,epsilon_group,2022-10-20,2022-02-13,mro,delivered,1807,69.47,60.0,50.0,yes,-249,125532.29,108420.0,17112.289999999994,2.7670171555063643,1.0,0.0,1,0,-61.41989485334809,
po-00652,alpha_inc,2022-08-29,2022-09-06,office supplies,pending,406,91.73,89.13,0.0,yes,8,37242.380000000005,36186.78,1055.6000000000058,0.0,0.3,70.0,1,0,19.5,Medium
po-00653,gamma_co,2022-10-06,2022-10-18,raw materials,partially delivered,72,103.0,89.49,1.0,no,12,7416.0,6443.28,972.7200000000003,1.3888888888888888,0.5,50.0,0,100,35.916666666666664,High
po-00654,gamma_co,2022-12-10,2022-12-20,office supplies,delivered,1835,83.5,82.36,85.0,no,10,153222.5,151130.6,2091.899999999994,4.632152588555858,1.0,0.0,0,100,23.88964577656676,Medium
po-00655,delta_logistics,2022-11-24,2022-12-10,electronics,pending,571,49.98,45.58,0.0,no,16,28538.579999999998,26026.18,2512.399999999998,0.0,0.3,70.0,0,100,41.5,High
po-00656,epsilon_group,2023-07-08,2023-07-09,packaging,delivered,1831,52.24,50.44,60.0,yes,1,95651.44,92355.64,3295.800000000003,3.2768978700163847,1.0,0.0,1,0,1.2330693610049153,Low
po-00657,beta_supplies,2022-03-24,2022-04-07,office supplies,pending,1910,77.15,68.49,170.0,yes,14,147356.5,130815.9,16540.600000000006,8.900523560209423,0.3,70.0,1,0,23.670157068062828,Medium
po-00658,gamma_co,2022-05-22,2022-05-31,electronics,partially delivered,1173,32.12,29.18,0.0,yes,9,37676.759999999995,34228.14,3448.6199999999953,0.0,0.5,50.0,1,0,14.75,Medium
po-00659,epsilon_group,2022-06-04,2022-06-17,packaging,partially delivered,851,20.44,19.22,22.0,yes,13,17394.440000000002,16356.22,1038.220000000003,2.5851938895417157,0.5,50.0,1,0,16.525558166862517,Medium
po-00660,epsilon_group,2022-08-25,2022-09-07,mro,cancelled,1253,43.38,38.01,34.0,yes,13,54355.14000000001,47626.53,6728.610000000008,2.713487629688747,0.0,100.0,1,0,29.064046288906624,High
po-00661,alpha_inc,2023-01-28,2023-02-15,electronics,delivered,1296,38.0,33.42,33.0,yes,18,49248.0,43312.32,5935.68,2.5462962962962963,1.0,0.0,1,0,5.263888888888889,Low
po-00662,beta_supplies,2023-12-12,2023-12-30,raw materials,delivered,1979,40.88,39.46,221.0,yes,18,80901.52,78091.34,2810.1800000000076,11.167256189994946,1.0,0.0,1,0,7.850176856998484,Low
po-00663,gamma_co,2022-06-06,2022-06-19,office supplies,delivered,811,31.8,30.33,58.0,yes,13,25789.8,24597.629999999997,1192.170000000002,7.151664611590629,1.0,0.0,1,0,5.395499383477189,Low
po-00664,alpha_inc,2023-12-25,2024-01-12,electronics,delivered,1732,15.37,14.7,38.0,yes,18,26620.84,25460.399999999998,1160.4400000000023,2.1939953810623556,1.0,0.0,1,0,5.158198614318707,Low
po-00665,beta_supplies,2022-08-08,2022-08-28,packaging,delivered,491,12.01,11.67,47.0,yes,20,5896.91,5729.97,166.9399999999996,9.572301425661914,1.0,0.0,1,0,7.871690427698574,Low
po-00666,gamma_co,2022-03-07,2022-03-11,packaging,cancelled,1681,99.88,96.38,90.0,yes,4,167898.28,162014.78,5883.5,5.353955978584176,0.0,100.0,1,0,27.606186793575255,High
po-00667,alpha_inc,2023-03-01,2023-03-05,raw materials,partially delivered,818,51.89,47.85,12.0,yes,4,42446.020000000004,39141.3,3304.720000000001,1.466992665036675,0.5,50.0,1,0,13.940097799511003,Medium
po-00668,beta_supplies,2023-02-22,2023-03-05,office supplies,delivered,1065,47.49,41.42,113.0,yes,11,50576.85,44112.3,6464.549999999996,10.610328638497652,1.0,0.0,1,0,5.933098591549296,Low
po-00669,gamma_co,2022-12-05,2022-12-17,packaging,delivered,1398,75.08,67.09,57.0,yes,12,104961.84,93791.82,11170.01999999999,4.07725321888412,1.0,0.0,1,0,4.223175965665236,Low
po-00670,beta_supplies,2023-07-10,2023-07-17,packaging,delivered,565,32.31,29.76,60.0,yes,7,18255.15,16814.4,1440.75,10.619469026548673,1.0,0.0,1,0,4.935840707964601,Low
po-00671,epsilon_group,2023-04-23,2023-05-06,packaging,pending,1089,102.66,89.21,33.0,yes,13,111796.73999999999,97149.68999999999,14647.050000000003,3.0303030303030303,0.3,70.0,1,0,21.65909090909091,Medium
po-00672,delta_logistics,2023-03-02,2023-03-04,electronics,delivered,841,86.43,83.77,125.0,no,2,72687.63,70450.56999999999,2237.060000000012,14.863258026159334,1.0,0.0,0,100,24.9589774078478,Medium
